countyFIPS,County Name,State,StateFIPS,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31
72051,County 72051,State,72,251,297,297,299,349,349,349,349,393,393,393,439,485,494,494,532,532,532,532,549,549,566,566,570,570,570,570,570,570,618,618,665,665,665,665,695,727,727,727,727,727,752,752,784,784,784,796,796,796,796,796,796,796,796,796,796,823,843,843,843,843,843,843,843,843,843,843,843,843,886,886,921,921,965,965,965,976,976,976,976,1007,1007,1007,1007,1007,1007,1007,1007,1007,1033,1033,1033,1043,1047,1047,1047,1078,1078,1113,1113,1113,1113,1119,1119,1141,1171,1171,1171,1171,1194,1241,1241,1252,1252,1252,1260,1275,1275,1275,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1338,1338,1338,1388,1388,1388,1388,1405,1405,1405,1405,1405,1405,1405,1436,1436,1457,1462,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1499,1499,1527,1537,1537,1537,1537,1537,1552,1554,1554,1554,1554,1600,1603,1603,1635,1678,1697,1697,1697,1697,1697,1697,1697,1744,1745,1745,1745,1745,1745,1745,1745,1745,1745,1745,1757,1757,1757,1757,1757,1766,1766,1803,1803,1803,1803,1803,1827,1853,1853,1853,1856,1856,1856,1856,1864,1864,1864,1864,1864,1864,1864,1897,1897,1905,1905,1905,1905,1955,1971,1987,1987,2014,2017,2017,2039,2039,2039,2039,2039,2039,2039,2039,2039,2079,2079,2079,2111,2111,2128,2128,2128,2128,2174,2174,2174,2174,2174,2174,2174,2216,2216,2216,2216,2216,2245,2245,2245,2284,2326,2326,2326,2326,2326,2366,2366,2366,2366,2366,2374,2374,2374,2417,2417,2417,2431,2475,2477,2522,2522,2522,2522,2522,2522,2522
53013,County 53013,State,53,847,847,847,847,847,880,880,885,885,885,913,913,913,913,913,913,913,913,913,913,913,951,973,973,1008,1017,1017,1017,1065,1095,1095,1095,1095,1095,1095,1095,1130,1178,1178,1178,1178,1178,1219,1219,1219,1219,1219,1219,1219,1222,1222,1222,1223,1223,1251,1251,1251,1251,1251,1251,1287,1287,1287,1312,1318,1318,1318,1318,1361,1361,1361,1361,1361,1361,1361,1411,1423,1423,1423,1423,1423,1423,1423,1427,1427,1427,1437,1437,1437,1437,1440,1440,1484,1484,1484,1524,1529,1529,1529,1537,1587,1625,1625,1625,1625,1625,1625,1625,1667,1667,1667,1667,1667,1678,1707,1707,1707,1707,1707,1707,1708,1708,1708,1708,1708,1708,1708,1708,1708,1726,1726,1726,1726,1726,1726,1726,1726,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1782,1782,1782,1782,1782,1782,1782,1782,1802,1826,1826,1826,1826,1834,1834,1834,1834,1859,1859,1859,1859,1873,1873,1873,1922,1922,1922,1922,1922,1922,1922,1924,1924,1924,1948,1948,1948,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1996,1996,2028,2028,2028,2075,2075,2075,2075,2120,2120,2120,2120,2120,2120,2120,2120,2133,2160,2187,2187,2217,2217,2217,2217,2257,2257,2269,2269,2269,2269,2269,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2289,2289,2314,2314,2314,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,2363,2385,2385,2394,2444,2444,2452,2452,2452,2452,2480,2480,2480,2480,2480,2480,2480,2516,2516,2516,2530,2555,2555,2555,2555,2565,2565,2565,2565,2565,2591,2614,2614,2614,2614,2614,2614,2614,2617
41065,County 41065,State,41,542,542,589,589,589,589,589,589,638,638,638,638,638,638,643,643,643,643,643,643,643,668,708,708,708,708,708,708,708,708,708,708,708,713,713,713,713,729,729,729,771,781,781,781,781,781,781,781,831,842,842,842,852,852,852,852,852,852,852,852,896,896,896,896,896,906,906,906,906,906,909,909,909,922,922,922,922,922,960,960,960,960,960,981,981,981,989,989,989,989,1029,1029,1029,1029,1029,1075,1075,1075,1110,1119,1119,1119,1138,1186,1186,1186,1186,1227,1227,1227,1227,1227,1227,1227,1227,1227,1229,1229,1229,1229,1229,1270,1270,1270,1270,1296,1296,1312,1312,1312,1312,1312,1312,1349,1378,1378,1378,1378,1378,1378,1378,1378,1378,1378,1378,1378,1378,1378,1405,1405,1405,1405,1420,1420,1451,1489,1529,1529,1529,1529,1529,1529,1529,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1584,1584,1584,1584,1584,1630,1630,1630,1654,1679,1679,1717,1717,1717,1717,1717,1717,1717,1717,1717,1717,1717,1717,1717,1738,1764,1764,1788,1788,1835,1835,1835,1847,1847,1847,1884,1884,1932,1939,1939,1939,1939,1939,1939,1953,1977,1977,2019,2032,2032,2032,2032,2032,2032,2081,2081,2081,2081,2081,2081,2081,2081,2081,2123,2123,2123,2123,2123,2123,2123,2123,2123,2135,2163,2163,2163,2163,2163,2184,2184,2184,2193,2202,2202,2202,2244,2244,2244,2244,2244,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2303,2303,2303,2319,2362,2362,2362,2362,2362,2362,2389,2389,2389,2389,2389,2408,2408,2446,2471,2471,2471,2505,2505,2510,2512,2560,2560,2580,2596,2613,2613,2634
40023,County 40023,State,40,678,706,706,706,706,706,706,706,706,737,786,786,786,786,821,821,821,821,850,850,851,851,871,871,893,893,893,893,893,893,893,893,893,893,893,893,914,914,914,951,951,965,965,965,965,989,989,989,989,989,989,989,989,989,1013,1013,1013,1013,1013,1013,1013,1013,1052,1052,1084,1084,1131,1131,1131,1146,1148,1148,1190,1208,1237,1237,1263,1263,1263,1263,1263,1263,1263,1263,1300,1300,1300,1307,1307,1307,1307,1307,1307,1307,1307,1307,1307,1308,1309,1309,1359,1394,1438,1487,1522,1522,1522,1522,1522,1544,1562,1562,1562,1562,1562,1575,1575,1580,1580,1580,1580,1580,1580,1580,1580,1580,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1637,1640,1640,1653,1653,1679,1679,1679,1679,1679,1679,1679,1712,1712,1712,1712,1712,1712,1712,1712,1749,1749,1749,1749,1766,1766,1766,1766,1766,1766,1771,1771,1771,1804,1804,1804,1804,1811,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1843,1854,1854,1854,1854,1865,1865,1865,1877,1877,1877,1877,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1889,1900,1947,1952,1970,1970,1970,1970,1970,1970,2000,2000,2000,2000,2023,2023,2023,2023,2023,2039,2068,2068,2092,2092,2092,2092,2092,2119,2119,2125,2125,2125,2125,2125,2158,2158,2158,2158,2158,2158,2158,2158,2158,2194,2194,2194,2194,2194,2204,2204,2254,2254,2258,2258,2268,2268,2268,2268,2268,2268,2316,2356,2356,2356,2395,2395,2395,2395,2422,2422,2422,2472,2472,2472,2472,2475,2476,2482
20117,County 20117,State,20,286,286,329,329,329,329,329,329,329,329,329,329,329,329,330,330,330,330,330,330,330,330,330,364,364,364,364,393,393,436,476,476,476,526,526,526,526,527,527,527,527,527,532,532,569,598,648,648,691,719,719,719,759,759,759,759,759,759,770,794,794,813,813,813,813,813,838,856,856,856,856,856,856,863,863,907,907,946,946,946,946,978,978,984,984,984,984,984,984,984,984,984,984,984,984,990,990,1022,1022,1022,1022,1046,1046,1046,1046,1079,1079,1120,1120,1120,1149,1149,1169,1206,1206,1238,1238,1271,1316,1316,1316,1316,1316,1358,1358,1358,1405,1425,1425,1459,1499,1499,1533,1568,1568,1568,1615,1657,1657,1657,1657,1657,1685,1685,1695,1696,1696,1696,1696,1707,1720,1720,1720,1720,1747,1747,1747,1747,1747,1779,1779,1779,1779,1779,1779,1779,1795,1830,1858,1882,1931,1931,1931,1931,1931,1931,1961,1996,2005,2005,2005,2013,2059,2061,2061,2061,2069,2069,2069,2069,2069,2069,2069,2069,2083,2083,2083,2083,2083,2085,2085,2085,2085,2100,2100,2109,2111,2141,2141,2141,2141,2141,2157,2157,2157,2157,2177,2202,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2238,2238,2238,2238,2238,2238,2238,2288,2288,2332,2332,2332,2347,2347,2347,2347,2364,2364,2364,2364,2364,2364,2364,2369,2405,2423,2423,2423,2473,2473,2473,2473,2473,2473,2473,2473,2510,2510,2510,2510,2560,2560,2560,2560,2560,2571,2571,2571,2572,2572,2617,2617,2617,2617,2617,2617,2617,2617,2617,2661,2661,2661,2661,2667,2667,2667,2667,2667,2667,2667,2668,2702,2727,2743
17093,County 17093,State,17,133,133,133,133,133,133,133,133,143,143,180,180,180,180,183,215,215,240,263,281,281,322,322,322,335,378,409,409,409,409,409,409,425,425,425,425,462,462,462,462,462,462,462,462,462,464,510,537,551,551,571,571,571,571,571,583,583,589,589,589,639,639,639,639,657,704,704,704,704,752,752,752,752,752,763,763,763,810,810,810,810,847,847,875,875,924,924,924,924,924,969,969,969,969,969,969,969,969,969,969,969,969,1015,1015,1050,1050,1050,1056,1056,1056,1065,1108,1108,1158,1158,1203,1234,1234,1234,1234,1234,1267,1267,1267,1271,1271,1300,1300,1311,1311,1311,1311,1353,1353,1353,1353,1353,1400,1400,1400,1423,1423,1457,1457,1487,1509,1509,1509,1509,1510,1511,1556,1591,1599,1610,1610,1610,1610,1610,1610,1630,1630,1675,1675,1680,1712,1712,1712,1750,1750,1750,1750,1750,1755,1755,1773,1773,1773,1773,1778,1778,1778,1804,1804,1828,1828,1828,1829,1860,1860,1860,1860,1860,1860,1891,1891,1891,1891,1891,1908,1908,1910,1948,1978,1978,1978,1978,1978,1978,2015,2015,2015,2015,2015,2015,2015,2015,2065,2065,2078,2078,2078,2080,2120,2124,2124,2138,2138,2149,2196,2196,2196,2196,2206,2206,2206,2206,2206,2206,2223,2223,2223,2270,2290,2290,2290,2290,2313,2313,2313,2313,2313,2313,2313,2340,2340,2340,2375,2375,2375,2375,2375,2393,2443,2443,2484,2530,2530,2530,2530,2541,2555,2593,2593,2593,2593,2617,2667,2667,2667,2667,2695,2695,2695,2696,2733,2733,2778,2778,2778,2778,2778,2778,2778,2778,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788
19183,County 19183,State,19,832,832,847,847,847,856,856,869,883,883,883,883,883,883,914,914,931,931,931,931,931,931,976,976,976,999,999,999,999,999,999,999,999,1005,1005,1005,1005,1005,1005,1005,1035,1035,1082,1082,1082,1082,1082,1082,1093,1125,1125,1157,1172,1172,1172,1172,1188,1188,1188,1188,1204,1204,1204,1252,1252,1252,1252,1252,1272,1272,1272,1272,1272,1272,1295,1295,1295,1317,1317,1317,1357,1374,1374,1374,1374,1384,1385,1401,1401,1401,1401,1406,1406,1406,1406,1406,1406,1419,1419,1435,1435,1435,1435,1472,1472,1492,1492,1499,1499,1533,1533,1533,1578,1578,1578,1578,1578,1578,1578,1578,1578,1578,1578,1607,1607,1607,1607,1607,1607,1633,1651,1673,1677,1677,1677,1677,1677,1708,1735,1735,1735,1735,1735,1735,1775,1775,1775,1775,1801,1801,1801,1833,1833,1833,1833,1833,1833,1851,1851,1851,1851,1856,1869,1901,1901,1925,1925,1966,1966,1966,1966,1966,2006,2006,2006,2006,2006,2006,2006,2006,2038,2038,2064,2064,2064,2064,2064,2064,2064,2064,2064,2093,2093,2093,2093,2093,2127,2139,2139,2139,2139,2139,2139,2187,2187,2187,2187,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,2227,2227,2227,2227,2227,2227,2227,2227,2248,2262,2307,2316,2316,2316,2316,2316,2316,2316,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2330,2366,2388,2417,2417,2417,2417,2417,2417,2425,2425,2425,2425,2439,2439,2439,2439,2439,2448,2466,2506,2506,2506,2506,2506,2506,2506,2506,2506,2528,2528,2528,2528,2528,2547,2547,2547,2547,2591,2631,2665,2665,2665,2665,2665,2665,2665,2676,2684,2684,2684,2732,2732,2752,2752,2752,2752,2752,2752,2782
48319,County 48319,State,48,556,568,589,626,626,662,662,662,662,662,662,662,662,662,672,686,686,713,713,732,778,778,778,778,778,778,778,806,806,811,811,811,811,811,814,814,820,820,820,868,881,881,881,881,881,881,881,920,951,994,994,1027,1027,1028,1028,1028,1074,1082,1082,1082,1082,1082,1124,1124,1124,1124,1124,1145,1145,1145,1145,1145,1145,1145,1150,1150,1181,1181,1181,1181,1181,1181,1181,1181,1181,1196,1196,1196,1196,1196,1196,1196,1246,1246,1246,1277,1308,1308,1308,1322,1322,1369,1407,1408,1412,1412,1431,1438,1438,1463,1463,1463,1507,1507,1507,1507,1510,1512,1512,1533,1582,1582,1585,1585,1585,1585,1585,1597,1597,1597,1597,1597,1597,1597,1645,1676,1676,1676,1676,1676,1708,1708,1708,1708,1708,1708,1752,1752,1752,1752,1752,1752,1752,1752,1752,1752,1752,1752,1791,1791,1828,1828,1828,1834,1874,1874,1877,1896,1896,1896,1924,1924,1924,1924,1924,1934,1934,1969,1969,2005,2013,2038,2038,2038,2038,2038,2080,2080,2080,2080,2112,2112,2112,2112,2112,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2155,2155,2155,2155,2155,2155,2155,2155,2155,2173,2201,2201,2201,2249,2268,2311,2311,2311,2311,2312,2312,2324,2343,2343,2343,2343,2361,2361,2361,2361,2361,2361,2404,2435,2461,2461,2461,2461,2461,2489,2533,2547,2547,2547,2556,2556,2556,2556,2578,2625,2625,2660,2661,2661,2661,2705,2705,2705,2705,2721,2721,2721,2721,2721,2721,2721,2721,2721,2731,2737,2737,2737,2737,2737,2737,2749,2768,2810,2810,2810,2810,2846,2883,2913,2913,2913,2913,2913,2913,2913,2913,2913,2913,2913,2913,2913,2913,2950,2987,2987,2987
8019,County 08019,State,8,315,330,340,340,340,386,386,386,386,386,404,404,404,404,404,404,404,404,449,449,449,449,449,449,496,501,501,501,501,501,501,501,501,501,507,507,548,548,548,548,548,548,548,548,548,596,596,640,640,650,650,650,675,675,675,714,745,745,745,745,745,745,745,745,745,793,793,793,793,793,835,835,836,869,869,869,869,912,912,912,912,937,937,937,937,937,937,950,950,950,950,972,1013,1013,1013,1040,1040,1040,1040,1079,1079,1079,1079,1079,1105,1105,1105,1105,1110,1130,1130,1130,1172,1172,1172,1172,1172,1172,1172,1179,1179,1179,1208,1208,1208,1208,1208,1208,1227,1227,1227,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1294,1294,1342,1349,1364,1406,1406,1406,1430,1434,1434,1434,1434,1434,1434,1434,1464,1464,1509,1524,1524,1524,1536,1536,1536,1536,1536,1560,1560,1560,1560,1560,1563,1563,1593,1593,1593,1593,1593,1611,1611,1648,1648,1648,1648,1648,1681,1681,1681,1698,1709,1709,1709,1709,1751,1751,1751,1751,1787,1787,1787,1787,1787,1787,1787,1787,1787,1833,1833,1865,1865,1884,1884,1884,1924,1957,1957,1987,1987,1987,2003,2003,2003,2003,2003,2003,2003,2024,2024,2066,2079,2098,2098,2098,2098,2147,2147,2147,2147,2147,2186,2222,2222,2257,2262,2262,2262,2262,2262,2283,2283,2283,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2345,2368,2407,2407,2419,2437,2437,2437,2438,2443,2453,2463,2463,2463,2465,2497,2497,2497,2497,2497,2506,2506,2552,2552,2552,2552,2584,2596,2596,2596,2596,2641,2641,2641,2641,2641,2641,2662,2662,2698,2698
51167,County 51167,State,51,524,524,524,524,528,528,528,528,528,555,555,555,555,604,604,604,604,604,626,626,626,626,626,626,626,626,671,671,709,709,709,709,710,745,745,745,793,793,793,793,822,822,822,822,822,822,835,835,835,835,835,835,835,835,835,835,835,835,836,859,859,859,859,859,892,917,917,917,917,917,917,917,917,917,958,958,958,987,987,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1034,1054,1054,1054,1054,1054,1054,1054,1058,1058,1058,1092,1092,1092,1130,1130,1130,1130,1130,1130,1130,1170,1170,1170,1170,1170,1170,1182,1182,1214,1214,1214,1214,1252,1299,1305,1345,1345,1345,1377,1419,1422,1422,1422,1422,1430,1430,1430,1430,1477,1477,1514,1514,1514,1514,1514,1542,1542,1542,1542,1542,1542,1542,1542,1553,1586,1615,1615,1641,1641,1641,1641,1663,1664,1669,1669,1669,1683,1683,1687,1687,1730,1730,1775,1815,1815,1815,1864,1864,1864,1867,1867,1873,1873,1873,1886,1886,1922,1922,1922,1938,1938,1938,1975,1975,2006,2042,2089,2089,2089,2089,2138,2138,2138,2138,2138,2138,2138,2138,2182,2182,2182,2182,2201,2211,2211,2218,2218,2218,2218,2218,2218,2231,2231,2231,2251,2251,2251,2251,2251,2251,2255,2255,2255,2262,2283,2302,2327,2370,2370,2370,2370,2370,2370,2370,2379,2379,2379,2384,2384,2384,2384,2402,2402,2402,2408,2408,2439,2439,2439,2439,2448,2487,2487,2487,2487,2487,2487,2487,2487,2487,2515,2515,2515,2515,2532,2532,2532,2532,2532,2532,2532,2532,2532,2532,2537,2537,2537,2537,2537,2537,2537,2541,2565,2565,2565,2582,2582,2582,2582,2582,2582,2582,2582,2592,2592,2592
6097,County 06097,State,6,141,141,141,141,149,149,149,149,171,171,171,200,200,200,228,228,246,246,285,291,310,310,310,310,335,335,355,355,360,360,384,384,384,419,419,440,445,470,470,470,489,531,531,531,531,531,531,575,600,605,613,654,654,654,654,683,683,683,683,705,707,707,707,707,707,717,717,717,717,717,756,756,756,756,756,756,756,756,756,756,795,795,795,840,840,881,915,915,915,915,915,915,915,915,928,935,935,938,938,938,938,938,938,938,958,958,958,964,975,975,975,975,975,1025,1059,1064,1064,1064,1064,1064,1064,1089,1089,1089,1089,1105,1105,1105,1105,1115,1133,1173,1173,1173,1173,1173,1173,1173,1173,1173,1195,1195,1195,1222,1235,1280,1280,1280,1298,1298,1298,1319,1319,1319,1319,1319,1319,1319,1358,1380,1381,1381,1381,1381,1381,1382,1429,1429,1475,1475,1511,1511,1511,1511,1511,1511,1511,1511,1546,1546,1546,1546,1577,1577,1577,1577,1577,1577,1577,1577,1577,1600,1600,1600,1608,1608,1615,1661,1683,1683,1702,1702,1702,1734,1734,1734,1734,1761,1761,1761,1761,1767,1767,1786,1786,1808,1808,1851,1851,1851,1851,1863,1875,1875,1875,1875,1920,1920,1920,1920,1964,1964,1987,1995,1995,1995,1995,1995,2015,2015,2015,2015,2025,2025,2025,2062,2077,2125,2125,2125,2125,2157,2157,2157,2157,2157,2157,2173,2173,2173,2173,2173,2212,2212,2212,2212,2212,2234,2280,2280,2288,2293,2318,2330,2330,2330,2330,2330,2330,2380,2380,2380,2380,2380,2380,2417,2417,2439,2439,2458,2458,2470,2470,2484,2490,2501,2526,2530,2530,2530,2530,2530,2530,2530,2563,2581
34029,County 34029,State,34,772,772,772,772,772,772,772,803,803,803,803,803,803,803,803,803,807,820,820,856,899,899,899,899,920,920,920,920,920,966,992,1019,1051,1059,1059,1098,1098,1098,1118,1133,1133,1157,1181,1181,1181,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1264,1264,1264,1264,1264,1298,1314,1314,1339,1339,1339,1339,1339,1339,1379,1379,1379,1379,1379,1379,1412,1412,1449,1451,1451,1498,1498,1498,1513,1513,1513,1543,1543,1543,1543,1543,1543,1543,1573,1588,1588,1588,1635,1648,1695,1695,1695,1698,1738,1738,1738,1738,1738,1738,1758,1776,1817,1817,1856,1884,1884,1884,1884,1884,1884,1914,1963,1963,2002,2022,2022,2038,2038,2038,2065,2065,2065,2065,2069,2069,2069,2089,2130,2130,2130,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2178,2197,2197,2232,2232,2248,2248,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2299,2299,2299,2332,2332,2350,2364,2364,2364,2364,2364,2364,2364,2364,2364,2364,2364,2364,2364,2367,2397,2397,2397,2398,2398,2398,2398,2416,2416,2419,2419,2422,2422,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2459,2459,2459,2478,2478,2478,2478,2478,2478,2478,2478,2504,2534,2534,2576,2588,2626,2626,2639,2646,2660,2660,2677,2687,2687,2687,2687,2687,2687,2687,2725,2748,2748,2750,2750,2795,2795,2836,2836,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2869,2907,2918,2933,2941,2941,2941,2941,2991,2991,2991,2991,3011,3011,3027,3027,3027,3049,3056,3056
